# x1 x2 f1 f2
-1.737374 -1.898990 2.555420 11.451584
-1.737374 -1.818182 2.255043 12.085328
-1.737374 -1.737374 1.967725 12.679892
-1.737374 -1.656566 1.693467 13.235276
-1.737374 -1.575758 1.432270 13.751480
-1.737374 -1.494949 1.184132 14.228505
-1.737374 -1.414141 0.949054 14.666350
-1.737374 -1.333333 0.727035 15.065016
-1.737374 -1.252525 0.518077 15.424502
-1.737374 -1.171717 0.322179 15.744808
-1.737374 -1.090909 0.139340 16.025934
-1.737374 -1.010101 -0.030438 16.267881
-1.737374 -0.929293 -0.187157 16.470648
-1.737374 -0.848485 -0.330816 16.634235
-1.737374 -0.767677 -0.461415 16.758643
-1.737374 -0.686869 -0.578954 16.843871
-1.737374 -0.606061 -0.683433 16.889919
-1.737374 -0.525253 -0.774852 16.896788
-1.737374 -0.444444 -0.853211 16.864477
-1.737374 -0.363636 -0.918511 16.792986
-1.737374 -0.282828 -0.970750 16.682316
-1.737374 -0.202020 -1.009930 16.532466
-1.737374 -0.121212 -1.036050 16.343436
-1.737374 -0.040404 -1.049110 16.115227
-1.737374 0.040404 -1.049110 15.847838
-1.737374 0.121212 -1.036050 15.541269
-1.737374 0.202020 -1.009930 15.195521
-1.737374 0.282828 -0.970750 14.810593
-1.737374 0.363636 -0.918511 14.386485
-1.737374 0.444444 -0.853211 13.923198
-1.737374 0.525253 -0.774852 13.420731
-1.737374 0.606061 -0.683433 12.879084
-1.737374 0.686869 -0.578954 12.298257
-1.737374 0.767677 -0.461415 11.678251
-1.737374 0.848485 -0.330816 11.019065
-1.737374 0.929293 -0.187157 10.320700
-1.737374 1.010101 -0.030438 9.583155
-1.737374 1.090909 0.139340 8.806430
-1.737374 1.171717 0.322179 7.990525
-1.737374 1.252525 0.518077 7.135441
-1.737374 1.333333 0.727035 6.241177
-1.737374 1.414141 0.949054 5.307734
-1.737374 1.494949 1.184132 4.335111
-1.737374 1.575758 1.432270 3.323308
-1.737374 1.656566 1.693467 2.272325
-1.737374 1.737374 1.967725 1.182163
-1.737374 1.818182 2.255043 0.052821
-1.737374 1.898990 2.555420 -1.115700
-1.737374 1.979798 2.868858 -2.323402
-1.737374 2.060606 3.195355 -3.570283
-1.737374 2.141414 3.534912 -4.856343
-1.737374 2.222222 3.887529 -6.181583
-1.737374 2.303030 4.253206 -7.546003
-1.737374 2.383838 4.631943 -8.949603
-1.737374 2.464646 5.023740 -10.392382
-1.737374 2.545455 5.428597 -11.874341
-1.737374 2.626263 5.846513 -13.395480
-1.737374 2.707071 6.277489 -14.955798
-1.737374 2.787879 6.721526 -16.555296
-1.737374 2.868687 7.178622 -18.193974
-1.737374 2.949495 7.648778 -19.871831
-1.737374 3.030303 8.131994 -21.588868
-1.737374 3.111111 8.628270 -23.345085
-1.737374 3.191919 9.137606 -25.140481
-1.737374 3.272727 9.660001 -26.975058
-1.737374 3.353535 10.195457 -28.848813
-1.737374 3.434343 10.743973 -30.761749
-1.737374 3.515152 11.305548 -32.713864
-1.737374 3.595960 11.880183 -34.705159
-1.737374 3.676768 12.467878 -36.735633
-1.737374 3.757576 13.068633 -38.805287
-1.737374 3.838384 13.682448 -40.914121
-1.737374 3.919192 14.309323 -43.062134
-1.737374 4.000000 14.949258 -45.249327

-1.656566 -4.000000 14.725830 -19.975449
-1.656566 -3.919192 14.085895 -18.316451
-1.656566 -3.838384 13.459021 -16.696632
-1.656566 -3.757576 12.845206 -15.115992
-1.656566 -3.676768 12.244451 -13.574533
-1.656566 -3.595960 11.656756 -12.072253
-1.656566 -3.515152 11.082120 -10.609152
-1.656566 -3.434343 10.520545 -9.185232
-1.656566 -3.353535 9.972029 -7.800491
-1.656566 -3.272727 9.436574 -6.454930
-1.656566 -3.191919 8.914178 -5.148548
-1.656566 -3.111111 8.404842 -3.881346
-1.656566 -3.030303 7.908567 -2.653324
-1.656566 -2.949495 7.425351 -1.464481
-1.656566 -2.868687 6.955194 -0.314818
-1.656566 -2.787879 6.498098 0.795665
-1.656566 -2.707071 6.054062 1.866968
-1.656566 -2.626263 5.623085 2.899092
-1.656566 -2.545455 5.205169 3.892036
-1.656566 -2.464646 4.800312 4.845801
-1.656566 -2.383838 4.408516 5.760386
-1.656566 -2.303030 4.029779 6.635791
-1.656566 -2.222222 3.664102 7.472016
-1.656566 -2.141414 3.311485 8.269062
-1.656566 -2.060606 2.971927 9.026928
-1.656566 -1.979798 2.645430 9.745615
-1.656566 -1.898990 2.331993 10.425122
-1.656566 -1.818182 2.031615 11.065449
-1.656566 -1.737374 1.744298 11.666596
-1.656566 -1.656566 1.470040 12.228564
-1.656566 -1.575758 1.208842 12.751352
-1.656566 -1.494949 0.960704 13.234961
-1.656566 -1.414141 0.725626 13.679389
-1.656566 -1.333333 0.503608 14.084638
-1.656566 -1.252525 0.294650 14.450708
-1.656566 -1.171717 0.098751 14.777597
-1.656566 -1.090909 -0.084087 15.065307
-1.656566 -1.010101 -0.253866 15.313838
-1.656566 -0.929293 -0.410585 15.523188
-1.656566 -0.848485 -0.554243 15.693359
-1.656566 -0.767677 -0.684842 15.824351
-1.656566 -0.686869 -0.802381 15.916162
-1.656566 -0.606061 -0.906860 15.968794
-1.656566 -0.525253 -0.998280 15.982247
-1.656566 -0.444444 -1.076639 15.956519
-1.656566 -0.363636 -1.141938 15.891612
-1.656566 -0.282828 -1.194178 15.787526
-1.656566 -0.202020 -1.233358 15.644259
-1.656566 -0.121212 -1.259478 15.461813
-1.656566 -0.040404 -1.272537 15.240187
-1.656566 0.040404 -1.272537 14.979382
-1.656566 0.121212 -1.259478 14.679397
-1.656566 0.202020 -1.233358 14.340232
-1.656566 0.282828 -1.194178 13.961888
-1.656566 0.363636 -1.141938 13.544364
-1.656566 0.444444 -1.076639 13.087660
-1.656566 0.525253 -0.998280 12.591776
-1.656566 0.606061 -0.906860 12.056713
-1.656566 0.686869 -0.802381 11.482470
-1.656566 0.767677 -0.684842 10.869048
-1.656566 0.848485 -0.554243 10.216446
-1.656566 0.929293 -0.410585 9.524664
-1.656566 1.010101 -0.253866 8.793702
-1.656566 1.090909 -0.084087 8.023561
-1.656566 1.171717 0.098751 7.214240
-1.656566 1.252525 0.294650 6.365740
-1.656566 1.333333 0.503608 5.478059
-1.656566 1.414141 0.725626 4.551199
-1.656566 1.494949 0.960704 3.585160
-1.656566 1.575758 1.208842 2.579941
-1.656566 1.656566 1.470040 1.535542
-1.656566 1.737374 1.744298 0.451963
-1.656566 1.818182 2.031615 -0.670795
-1.656566 1.898990 2.331993 -1.832733
-1.656566 1.979798 2.645430 -3.033851
-1.656566 2.060606 2.971927 -4.274148
-1.656566 2.141414 3.311485 -5.553625
-1.656566 2.222222 3.664102 -6.872282
-1.656566 2.303030 4.029779 -8.230118
-1.656566 2.383838 4.408516 -9.627134
-1.656566 2.464646 4.800312 -11.063330
-1.656566 2.545455 5.205169 -12.538705
-1.656566 2.626263 5.623085 -14.053260
-1.656566 2.707071 6.054062 -15.606995
-1.656566 2.787879 6.498098 -17.199909
-1.656566 2.868687 6.955194 -18.832003
-1.656566 2.949495 7.425351 -20.503277
-1.656566 3.030303 7.908567 -22.213731
-1.656566 3.111111 8.404842 -23.963364
-1.656566 3.191919 8.914178 -25.752176
-1.656566 3.272727 9.436574 -27.580169
-1.656566 3.353535 9.972029 -29.447341
-1.656566 3.434343 10.520545 -31.353693
-1.656566 3.515152 11.082120 -33.299224
-1.656566 3.595960 11.656756 -35.283935
-1.656566 3.676768 12.244451 -37.307826
-1.656566 3.757576 12.845206 -39.370897
-1.656566 3.838384 13.459021 -41.473147
-1.656566 3.919192 14.085895 -43.614577
-1.656566 4.000000 14.725830 -45.795186

-1.575758 -4.000000 14.482950 -21.144730
-1.575758 -3.919192 13.843016 -19.479193
-1.575758 -3.838384 13.216141 -17.852836
-1.575758 -3.757576 12.602326 -16.265658
-1.575758 -3.676768 12.001571 -14.717660
-1.575758 -3.595960 11.413876 -13.208841
-1.575758 -3.515152 10.839241 -11.739203
-1.575758 -3.434343 10.277665 -10.308743
-1.575758 -3.353535 9.729150 -8.917464
-1.575758 -3.272727 9.193694 -7.565364
-1.575758 -3.191919 8.671299 -6.252444
-1.575758 -3.111111 8.161963 -4.978704
-1.575758 -3.030303 7.665687 -3.744143
-1.575758 -2.949495 7.182471 -2.548762
-1.575758 -2.868687 6.712315 -1.392561
-1.575758 -2.787879 6.255219 -0.275539
-1.575758 -2.707071 5.811182 0.802303
-1.575758 -2.626263 5.380206 1.840965
-1.575758 -2.545455 4.962289 2.840448
-1.575758 -2.464646 4.557433 3.800751
-1.575758 -2.383838 4.165636 4.721874
-1.575758 -2.303030 3.786899 5.603817
-1.575758 -2.222222 3.421222 6.446581
-1.575758 -2.141414 3.068605 7.250166
-1.575758 -2.060606 2.729048 8.014570
-1.575758 -1.979798 2.402550 8.739795
-1.575758 -1.898990 2.089113 9.425840
-1.575758 -1.818182 1.788736 10.072706
-1.575758 -1.737374 1.501418 10.680392
-1.575758 -1.656566 1.227160 11.248898
-1.575758 -1.575758 0.965962 11.778225
-1.575758 -1.494949 0.717824 12.268371
-1.575758 -1.414141 0.482746 12.719339
-1.575758 -1.333333 0.260728 13.131126
-1.575758 -1.252525 0.051770 13.503734
-1.575758 -1.171717 -0.144128 13.837162
-1.575758 -1.090909 -0.326967 14.131411
-1.575758 -1.010101 -0.496746 14.386479
-1.575758 -0.929293 -0.653464 14.602368
-1.575758 -0.848485 -0.797123 14.779078
-1.575758 -0.767677 -0.927722 14.916608
-1.575758 -0.686869 -1.045261 15.014958
-1.575758 -0.606061 -1.149740 15.074128
-1.575758 -0.525253 -1.241159 15.094119
-1.575758 -0.444444 -1.319519 15.074930
-1.575758 -0.363636 -1.384818 15.016561
-1.575758 -0.282828 -1.437058 14.919013
-1.575758 -0.202020 -1.476237 14.782285
-1.575758 -0.121212 -1.502357 14.606378
-1.575758 -0.040404 -1.515417 14.391290
-1.575758 0.040404 -1.515417 14.137023
-1.575758 0.121212 -1.502357 13.843577
-1.575758 0.202020 -1.476237 13.510950
-1.575758 0.282828 -1.437058 13.139144
-1.575758 0.363636 -1.384818 12.728159
-1.575758 0.444444 -1.319519 12.277993
-1.575758 0.525253 -1.241159 11.788648
-1.575758 0.606061 -1.149740 11.260123
-1.575758 0.686869 -1.045261 10.692419
-1.575758 0.767677 -0.927722 10.085535
-1.575758 0.848485 -0.797123 9.439471
-1.575758 0.929293 -0.653464 8.754228
-1.575758 1.010101 -0.496746 8.029805
-1.575758 1.090909 -0.326967 7.266202
-1.575758 1.171717 -0.144128 6.463420
-1.575758 1.252525 0.051770 5.621457
-1.575758 1.333333 0.260728 4.740316
-1.575758 1.414141 0.482746 3.819994
-1.575758 1.494949 0.717824 2.860493
-1.575758 1.575758 0.965962 1.861812
-1.575758 1.656566 1.227160 0.823952
-1.575758 1.737374 1.501418 -0.253088
-1.575758 1.818182 1.788736 -1.369308
-1.575758 1.898990 2.089113 -2.524708
-1.575758 1.979798 2.402550 -3.719287
-1.575758 2.060606 2.729048 -4.953046
-1.575758 2.141414 3.068605 -6.225984
-1.575758 2.222222 3.421222 -7.538103
-1.575758 2.303030 3.786899 -8.889401
-1.575758 2.383838 4.165636 -10.279878
-1.575758 2.464646 4.557433 -11.709535
-1.575758 2.545455 4.962289 -13.178372
-1.575758 2.626263 5.380206 -14.686389
-1.575758 2.707071 5.811182 -16.233585
-1.575758 2.787879 6.255219 -17.819961
-1.575758 2.868687 6.712315 -19.445517
-1.575758 2.949495 7.182471 -21.110252
-1.575758 3.030303 7.665687 -22.814167
-1.575758 3.111111 8.161963 -24.557262
-1.575758 3.191919 8.671299 -26.339536
-1.575758 3.272727 9.193694 -28.160990
-1.575758 3.353535 9.729150 -30.021624
-1.575758 3.434343 10.277665 -31.921437
-1.575758 3.515152 10.839241 -33.860430
-1.575758 3.595960 11.413876 -35.838603
-1.575758 3.676768 12.001571 -37.855955
-1.575758 3.757576 12.602326 -39.912487
-1.575758 3.838384 13.216141 -42.008199
-1.575758 3.919192 13.843016 -44.143090
-1.575758 4.000000 14.482950 -46.317162

-1.494949 -4.000000 14.220499 -22.287762
-1.494949 -3.919192 13.580564 -20.615689
-1.494949 -3.838384 12.953690 -18.982795
-1.494949 -3.757576 12.339875 -17.389082
-1.494949 -3.676768 11.739120 -15.834548
-1.494949 -3.595960 11.151424 -14.319194
-1.494949 -3.515152 10.576789 -12.843019
-1.494949 -3.434343 10.015214 -11.406024
-1.494949 -3.353535 9.466698 -10.008209
-1.494949 -3.272727 8.931243 -8.649573
-1.494949 -3.191919 8.408847 -7.330118
-1.494949 -3.111111 7.899511 -6.049841
-1.494949 -3.030303 7.403235 -4.808745
-1.494949 -2.949495 6.920019 -3.606828
-1.494949 -2.868687 6.449863 -2.444091
-1.494949 -2.787879 5.992767 -1.320533
-1.494949 -2.707071 5.548731 -0.236156
-1.494949 -2.626263 5.117754 0.809043
-1.494949 -2.545455 4.699838 1.815061
-1.494949 -2.464646 4.294981 2.781900
-1.494949 -2.383838 3.903184 3.709559
-1.494949 -2.303030 3.524448 4.598038
-1.494949 -2.222222 3.158771 5.447338
-1.494949 -2.141414 2.806154 6.257458
-1.494949 -2.060606 2.466596 7.028399
-1.494949 -1.979798 2.140099 7.760159
-1.494949 -1.898990 1.826662 8.452740
-1.494949 -1.818182 1.526284 9.106142
-1.494949 -1.737374 1.238967 9.720363
-1.494949 -1.656566 0.964709 10.295405
-1.494949 -1.575758 0.703511 10.831268
-1.494949 -1.494949 0.455373 11.327950
-1.494949 -1.414141 0.220295 11.785453
-1.494949 -1.333333 -0.001723 12.203777
-1.494949 -1.252525 -0.210681 12.582920
-1.494949 -1.171717 -0.406580 12.922884
-1.494949 -1.090909 -0.589418 13.223669
-1.494949 -1.010101 -0.759197 13.485273
-1.494949 -0.929293 -0.915916 13.707698
-1.494949 -0.848485 -1.059574 13.890944
-1.494949 -0.767677 -1.190173 14.035009
-1.494949 -0.686869 -1.307712 14.139895
-1.494949 -0.606061 -1.412192 14.205601
-1.494949 -0.525253 -1.503611 14.232128
-1.494949 -0.444444 -1.581970 14.219475
-1.494949 -0.363636 -1.647270 14.167642
-1.494949 -0.282828 -1.699509 14.076630
-1.494949 -0.202020 -1.738689 13.946437
-1.494949 -0.121212 -1.764809 13.777066
-1.494949 -0.040404 -1.777868 13.568514
-1.494949 0.040404 -1.777868 13.320783
-1.494949 0.121212 -1.764809 13.033872
-1.494949 0.202020 -1.738689 12.707782
-1.494949 0.282828 -1.699509 12.342511
-1.494949 0.363636 -1.647270 11.938062
-1.494949 0.444444 -1.581970 11.494432
-1.494949 0.525253 -1.503611 11.011623
-1.494949 0.606061 -1.412192 10.489634
-1.494949 0.686869 -1.307712 9.928465
-1.494949 0.767677 -1.190173 9.328117
-1.494949 0.848485 -1.059574 8.688589
-1.494949 0.929293 -0.915916 8.009882
-1.494949 1.010101 -0.759197 7.291994
-1.494949 1.090909 -0.589418 6.534927
-1.494949 1.171717 -0.406580 5.738681
-1.494949 1.252525 -0.210681 4.903254
-1.494949 1.333333 -0.001723 4.028648
-1.494949 1.414141 0.220295 3.114863
-1.494949 1.494949 0.455373 2.161898
-1.494949 1.575758 0.703511 1.169753
-1.494949 1.656566 0.964709 0.138428
-1.494949 1.737374 1.238967 -0.932077
-1.494949 1.818182 1.526284 -2.041761
-1.494949 1.898990 1.826662 -3.190624
-1.494949 1.979798 2.140099 -4.378668
-1.494949 2.060606 2.466596 -5.605891
-1.494949 2.141414 2.806154 -6.872293
-1.494949 2.222222 3.158771 -8.177876
-1.494949 2.303030 3.524448 -9.522638
-1.494949 2.383838 3.903184 -10.906580
-1.494949 2.464646 4.294981 -12.329701
-1.494949 2.545455 4.699838 -13.792002
-1.494949 2.626263 5.117754 -15.293483
-1.494949 2.707071 5.548731 -16.834143
-1.494949 2.787879 5.992767 -18.413984
-1.494949 2.868687 6.449863 -20.033003
-1.494949 2.949495 6.920019 -21.691203
-1.494949 3.030303 7.403235 -23.388582
-1.494949 3.111111 7.899511 -25.125141
-1.494949 3.191919 8.408847 -26.900879
-1.494949 3.272727 8.931243 -28.715797
-1.494949 3.353535 9.466698 -30.569895
-1.494949 3.434343 10.015214 -32.463173
-1.494949 3.515152 10.576789 -34.395630
-1.494949 3.595960 11.151424 -36.367267
-1.494949 3.676768 11.739120 -38.378084
-1.494949 3.757576 12.339875 -40.428080
-1.494949 3.838384 12.953690 -42.517256
-1.494949 3.919192 13.580564 -44.645611
-1.494949 4.000000 14.220499 -46.813147

-1.414141 -4.000000 13.938569 -23.406651
-1.414141 -3.919192 13.298635 -21.728003
-1.414141 -3.838384 12.671760 -20.088534
-1.414141 -3.757576 12.057945 -18.488244
-1.414141 -3.676768 11.457190 -16.927134
-1.414141 -3.595960 10.869495 -15.405204
-1.414141 -3.515152 10.294860 -13.922454
-1.414141 -3.434343 9.733284 -12.478883
-1.414141 -3.353535 9.184769 -11.074492
-1.414141 -3.272727 8.649313 -9.709281
-1.414141 -3.191919 8.126918 -8.383249
-1.414141 -3.111111 7.617582 -7.096397
-1.414141 -3.030303 7.121306 -5.848725
-1.414141 -2.949495 6.638090 -4.640233
-1.414141 -2.868687 6.167934 -3.470920
-1.414141 -2.787879 5.710838 -2.340786
-1.414141 -2.707071 5.266801 -1.249833
-1.414141 -2.626263 4.835825 -0.198059
-1.414141 -2.545455 4.417908 0.814535
-1.414141 -2.464646 4.013052 1.787950
-1.414141 -2.383838 3.621255 2.722185
-1.414141 -2.303030 3.242518 3.617240
-1.414141 -2.222222 2.876841 4.473116
-1.414141 -2.141414 2.524224 5.289811
-1.414141 -2.060606 2.184667 6.067328
-1.414141 -1.979798 1.858169 6.805664
-1.414141 -1.898990 1.544732 7.504821
-1.414141 -1.818182 1.244355 8.164798
-1.414141 -1.737374 0.957037 8.785596
-1.414141 -1.656566 0.682779 9.367213
-1.414141 -1.575758 0.421581 9.909652
-1.414141 -1.494949 0.173443 10.412910
-1.414141 -1.414141 -0.061635 10.876989
-1.414141 -1.333333 -0.283653 11.301888
-1.414141 -1.252525 -0.492611 11.687607
-1.414141 -1.171717 -0.688509 12.034147
-1.414141 -1.090909 -0.871348 12.341507
-1.414141 -1.010101 -1.041127 12.609688
-1.414141 -0.929293 -1.197845 12.838688
-1.414141 -0.848485 -1.341504 13.028509
-1.414141 -0.767677 -1.472103 13.179151
-1.414141 -0.686869 -1.589642 13.290612
-1.414141 -0.606061 -1.694121 13.362894
-1.414141 -0.525253 -1.785540 13.395997
-1.414141 -0.444444 -1.863900 13.389920
-1.414141 -0.363636 -1.929199 13.344663
-1.414141 -0.282828 -1.981439 13.260226
-1.414141 -0.202020 -2.020618 13.136609
-1.414141 -0.121212 -2.046738 12.973813
-1.414141 -0.040404 -2.059798 12.771838
-1.414141 0.040404 -2.059798 12.530682
-1.414141 0.121212 -2.046738 12.250347
-1.414141 0.202020 -2.020618 11.930833
-1.414141 0.282828 -1.981439 11.572138
-1.414141 0.363636 -1.929199 11.174264
-1.414141 0.444444 -1.863900 10.737210
-1.414141 0.525253 -1.785540 10.260977
-1.414141 0.606061 -1.694121 9.745564
-1.414141 0.686869 -1.589642 9.190971
-1.414141 0.767677 -1.472103 8.597199
-1.414141 0.848485 -1.341504 7.964246
-1.414141 0.929293 -1.197845 7.292115
-1.414141 1.010101 -1.041127 6.580803
-1.414141 1.090909 -0.871348 5.830312
-1.414141 1.171717 -0.688509 5.040641
-1.414141 1.252525 -0.492611 4.211791
-1.414141 1.333333 -0.283653 3.343760
-1.414141 1.414141 -0.061635 2.436551
-1.414141 1.494949 0.173443 1.490161
-1.414141 1.575758 0.421581 0.504592
-1.414141 1.656566 0.682779 -0.520157
-1.414141 1.737374 0.957037 -1.584086
-1.414141 1.818182 1.244355 -2.687194
-1.414141 1.898990 1.544732 -3.829482
-1.414141 1.979798 1.858169 -5.010949
-1.414141 2.060606 2.184667 -6.231597
-1.414141 2.141414 2.524224 -7.491424
-1.414141 2.222222 2.876841 -8.790430
-1.414141 2.303030 3.242518 -10.128616
-1.414141 2.383838 3.621255 -11.505982
-1.414141 2.464646 4.013052 -12.922528
-1.414141 2.545455 4.417908 -14.378253
-1.414141 2.626263 4.835825 -15.873158
-1.414141 2.707071 5.266801 -17.407243
-1.414141 2.787879 5.710838 -18.980507
-1.414141 2.868687 6.167934 -20.592951
-1.414141 2.949495 6.638090 -22.244575
-1.414141 3.030303 7.121306 -23.935378
-1.414141 3.111111 7.617582 -25.665362
-1.414141 3.191919 8.126918 -27.434524
-1.414141 3.272727 8.649313 -29.242867
-1.414141 3.353535 9.184769 -31.090389
-1.414141 3.434343 9.733284 -32.977090
-1.414141 3.515152 10.294860 -34.902972
-1.414141 3.595960 10.869495 -36.868033
-1.414141 3.676768 11.457190 -38.872274
-1.414141 3.757576 12.057945 -40.915694
-1.414141 3.838384 12.671760 -42.998294
-1.414141 3.919192 13.298635 -45.120074
-1.414141 4.000000 13.938569 -47.281034

-1.333333 -4.000000 13.637467 -24.503494
-1.333333 -3.919192 12.997533 -22.818187
-1.333333 -3.838384 12.370658 -21.172060
-1.333333 -3.757576 11.756843 -19.565113
-1.333333 -3.676768 11.156088 -17.997345
-1.333333 -3.595960 10.568393 -16.468757
-1.333333 -3.515152 9.993757 -14.979349
-1.333333 -3.434343 9.432182 -13.529120
-1.333333 -3.353535 8.883667 -12.118071
-1.333333 -3.272727 8.348211 -10.746201
-1.333333 -3.191919 7.825815 -9.413512
-1.333333 -3.111111 7.316480 -8.120002
-1.333333 -3.030303 6.820204 -6.865671
-1.333333 -2.949495 6.336988 -5.650521
-1.333333 -2.868687 5.866832 -4.474550
-1.333333 -2.787879 5.409735 -3.337758
-1.333333 -2.707071 4.965699 -2.240147
-1.333333 -2.626263 4.534723 -1.181715
-1.333333 -2.545455 4.116806 -0.162462
-1.333333 -2.464646 3.711949 0.817610
-1.333333 -2.383838 3.320153 1.758503
-1.333333 -2.303030 2.941416 2.660217
-1.333333 -2.222222 2.575739 3.522750
-1.333333 -2.141414 2.223122 4.346104
-1.333333 -2.060606 1.883565 5.130278
-1.333333 -1.979798 1.557067 5.875273
-1.333333 -1.898990 1.243630 6.581088
-1.333333 -1.818182 0.943252 7.247723
-1.333333 -1.737374 0.655935 7.875179
-1.333333 -1.656566 0.381677 8.463454
-1.333333 -1.575758 0.120479 9.012551
-1.333333 -1.494949 -0.127659 9.522467
-1.333333 -1.414141 -0.362737 9.993204
-1.333333 -1.333333 -0.584755 10.424761
-1.333333 -1.252525 -0.793713 10.817139
-1.333333 -1.171717 -0.989612 11.170337
-1.333333 -1.090909 -1.172450 11.484355
-1.333333 -1.010101 -1.342229 11.759193
-1.333333 -0.929293 -1.498947 11.994852
-1.333333 -0.848485 -1.642606 12.191331
-1.333333 -0.767677 -1.773205 12.348630
-1.333333 -0.686869 -1.890744 12.466750
-1.333333 -0.606061 -1.995223 12.545690
-1.333333 -0.525253 -2.086643 12.585451
-1.333333 -0.444444 -2.165002 12.586032
-1.333333 -0.363636 -2.230301 12.547433
-1.333333 -0.282828 -2.282541 12.469654
-1.333333 -0.202020 -2.321721 12.352696
-1.333333 -0.121212 -2.347840 12.196558
-1.333333 -0.040404 -2.360900 12.001240
-1.333333 0.040404 -2.360900 11.766743
-1.333333 0.121212 -2.347840 11.493066
-1.333333 0.202020 -2.321721 11.180209
-1.333333 0.282828 -2.282541 10.828173
-1.333333 0.363636 -2.230301 10.436957
-1.333333 0.444444 -2.165002 10.006561
-1.333333 0.525253 -2.086643 9.536986
-1.333333 0.606061 -1.995223 9.028231
-1.333333 0.686869 -1.890744 8.480296
-1.333333 0.767677 -1.773205 7.893182
-1.333333 0.848485 -1.642606 7.266887
-1.333333 0.929293 -1.498947 6.601414
-1.333333 1.010101 -1.342229 5.896760
-1.333333 1.090909 -1.172450 5.152927
-1.333333 1.171717 -0.989612 4.369914
-1.333333 1.252525 -0.793713 3.547722
-1.333333 1.333333 -0.584755 2.686350
-1.333333 1.414141 -0.362737 1.785798
-1.333333 1.494949 -0.127659 0.846067
-1.333333 1.575758 0.120479 -0.132845
-1.333333 1.656566 0.381677 -1.150935
-1.333333 1.737374 0.655935 -2.208206
-1.333333 1.818182 0.943252 -3.304656
-1.333333 1.898990 1.243630 -4.440286
-1.333333 1.979798 1.557067 -5.615095
-1.333333 2.060606 1.883565 -6.829085
-1.333333 2.141414 2.223122 -8.082253
-1.333333 2.222222 2.575739 -9.374602
-1.333333 2.303030 2.941416 -10.706130
-1.333333 2.383838 3.320153 -12.076838
-1.333333 2.464646 3.711949 -13.486726
-1.333333 2.545455 4.116806 -14.935793
-1.333333 2.626263 4.534723 -16.424040
-1.333333 2.707071 4.965699 -17.951467
-1.333333 2.787879 5.409735 -19.518073
-1.333333 2.868687 5.866832 -21.123859
-1.333333 2.949495 6.336988 -22.768824
-1.333333 3.030303 6.820204 -24.452970
-1.333333 3.111111 7.316480 -26.176295
-1.333333 3.191919 7.825815 -27.938799
-1.333333 3.272727 8.348211 -29.740484
-1.333333 3.353535 8.883667 -31.581348
-1.333333 3.434343 9.432182 -33.461391
-1.333333 3.515152 9.993757 -35.380615
-1.333333 3.595960 10.568393 -37.339018
-1.333333 3.676768 11.156088 -39.336600
-1.333333 3.757576 11.756843 -41.373363
-1.333333 3.838384 12.370658 -43.449305
-1.333333 3.919192 12.997533 -45.564427
-1.333333 4.000000 13.637467 -47.718728

-1.252525 -4.000000 13.317709 -25.580358
-1.252525 -3.919192 12.677774 -23.888269
-1.252525 -3.838384 12.050899 -22.235360
-1.252525 -3.757576 11.437084 -20.621631
-1.252525 -3.676768 10.836329 -19.047081
-1.252525 -3.595960 10.248634 -17.511710
-1.252525 -3.515152 9.673999 -16.015520
-1.252525 -3.434343 9.112424 -14.558509
-1.252525 -3.353535 8.563908 -13.140678
-1.252525 -3.272727 8.028453 -11.762026
-1.252525 -3.191919 7.506057 -10.422554
-1.252525 -3.111111 6.996721 -9.122262
-1.252525 -3.030303 6.500445 -7.861150
-1.252525 -2.949495 6.017229 -6.639217
-1.252525 -2.868687 5.547073 -5.456464
-1.252525 -2.787879 5.089977 -4.312890
-1.252525 -2.707071 4.645941 -3.208497
-1.252525 -2.626263 4.214964 -2.143283
-1.252525 -2.545455 3.797048 -1.117248
-1.252525 -2.464646 3.392191 -0.130393
-1.252525 -2.383838 3.000394 0.817282
-1.252525 -2.303030 2.621657 1.725777
-1.252525 -2.222222 2.255980 2.595093
-1.252525 -2.141414 1.903363 3.425229
-1.252525 -2.060606 1.563806 4.216185
-1.252525 -1.979798 1.237309 4.967962
-1.252525 -1.898990 0.923871 5.680559
-1.252525 -1.818182 0.623494 6.353976
-1.252525 -1.737374 0.336176 6.988214
-1.252525 -1.656566 0.061919 7.583272
-1.252525 -1.575758 -0.199279 8.139150
-1.252525 -1.494949 -0.447417 8.655849
-1.252525 -1.414141 -0.682495 9.133368
-1.252525 -1.333333 -0.904513 9.571707
-1.252525 -1.252525 -1.113472 9.970867
-1.252525 -1.171717 -1.309370 10.330847
-1.252525 -1.090909 -1.492209 10.651647
-1.252525 -1.010101 -1.661987 10.933268
-1.252525 -0.929293 -1.818706 11.175709
-1.252525 -0.848485 -1.962365 11.378970
-1.252525 -0.767677 -2.092964 11.543051
-1.252525 -0.686869 -2.210503 11.667953
-1.252525 -0.606061 -2.314982 11.753676
-1.252525 -0.525253 -2.406401 11.800218
-1.252525 -0.444444 -2.484760 11.807581
-1.252525 -0.363636 -2.550060 11.775764
-1.252525 -0.282828 -2.602299 11.704768
-1.252525 -0.202020 -2.641479 11.594592
-1.252525 -0.121212 -2.667599 11.445236
-1.252525 -0.040404 -2.680659 11.256700
-1.252525 0.040404 -2.680659 11.028985
-1.252525 0.121212 -2.667599 10.762090
