# x1 x2 f1 f2
-1.373737 1.101010 -0.997389 5.392029
-1.373737 1.171717 -0.836691 4.701826
-1.373737 1.242424 -0.665994 3.981626
-1.373737 1.313131 -0.485299 3.231429
-1.373737 1.383838 -0.294604 2.451235
-1.373737 1.454545 -0.093910 1.641044
-1.373737 1.525253 0.116783 0.800856
-1.373737 1.595960 0.337475 -0.069328
-1.373737 1.666667 0.568165 -0.969510
-1.373737 1.737374 0.808855 -1.899688
-1.373737 1.808081 1.059544 -2.859864
-1.373737 1.878788 1.320231 -3.850036
-1.373737 1.949495 1.590918 -4.870206
-1.373737 2.020202 1.871604 -5.920372
-1.373737 2.090909 2.162288 -7.000535
-1.373737 2.161616 2.462972 -8.110695
-1.373737 2.232323 2.773655 -9.250852
-1.373737 2.303030 3.094336 -10.421006
-1.373737 2.373737 3.425017 -11.621157
-1.373737 2.444444 3.765696 -12.851305
-1.373737 2.515152 4.116375 -14.111450
-1.373737 2.585859 4.477052 -15.401592
-1.373737 2.656566 4.847729 -16.721731
-1.373737 2.727273 5.228404 -18.071866
-1.373737 2.797980 5.619078 -19.451999
-1.373737 2.868687 6.019752 -20.862128
-1.373737 2.939394 6.430424 -22.302255
-1.373737 3.010101 6.851096 -23.772378
-1.373737 3.080808 7.281766 -25.272499
-1.373737 3.151515 7.722435 -26.802616
-1.373737 3.222222 8.173104 -28.362730
-1.373737 3.292929 8.633771 -29.952841
-1.373737 3.363636 9.104437 -31.572950
-1.373737 3.434343 9.585102 -33.223055
-1.373737 3.505051 10.075767 -34.903157
-1.373737 3.575758 10.576430 -36.613256
-1.373737 3.646465 11.087092 -38.353351
-1.373737 3.717172 11.607753 -40.123444
-1.373737 3.787879 12.138413 -41.923534
-1.373737 3.858586 12.679072 -43.753621
-1.373737 3.929293 13.229730 -45.613704
-1.373737 4.000000 13.790388 -47.503785

-1.303030 -3.000000 6.519710 -6.780188
-1.303030 -2.929293 6.100467 -5.725433
-1.303030 -2.858586 5.691223 -4.700676
-1.303030 -2.787879 5.291978 -3.705916
-1.303030 -2.717172 4.902732 -2.741152
-1.303030 -2.646465 4.523485 -1.806385
-1.303030 -2.575758 4.154237 -0.901616
-1.303030 -2.505051 3.794988 -0.026843
-1.303030 -2.434343 3.445738 0.817933
-1.303030 -2.363636 3.106487 1.632712
-1.303030 -2.292929 2.777235 2.417494
-1.303030 -2.222222 2.457981 3.172279
-1.303030 -2.151515 2.148727 3.897067
-1.303030 -2.080808 1.849472 4.591858
-1.303030 -2.010101 1.560216 5.256652
-1.303030 -1.939394 1.280959 5.891449
-1.303030 -1.868687 1.011700 6.496249
-1.303030 -1.797980 0.752441 7.071053
-1.303030 -1.727273 0.503181 7.615859
-1.303030 -1.656566 0.263920 8.130669
-1.303030 -1.585859 0.034657 8.615481
-1.303030 -1.515152 -0.184606 9.070297
-1.303030 -1.444444 -0.393870 9.495115
-1.303030 -1.373737 -0.593136 9.889937
-1.303030 -1.303030 -0.782402 10.254762
-1.303030 -1.232323 -0.961670 10.589590
-1.303030 -1.161616 -1.130938 10.894421
-1.303030 -1.090909 -1.290208 11.169255
-1.303030 -1.020202 -1.439478 11.414092
-1.303030 -0.949495 -1.578750 11.628932
-1.303030 -0.878788 -1.708022 11.813775
-1.303030 -0.808081 -1.827296 11.968621
-1.303030 -0.737374 -1.936570 12.093470
-1.303030 -0.666667 -2.035846 12.188323
-1.303030 -0.595960 -2.125122 12.253178
-1.303030 -0.525253 -2.204400 12.288037
-1.303030 -0.454545 -2.273679 12.292898
-1.303030 -0.383838 -2.332958 12.267763
-1.303030 -0.313131 -2.382239 12.212630
-1.303030 -0.242424 -2.421521 12.127501
-1.303030 -0.171717 -2.450803 12.012375
-1.303030 -0.101010 -2.470087 11.867252
-1.303030 -0.030303 -2.479372 11.692131
-1.303030 0.040404 -2.478658 11.487014
-1.303030 0.111111 -2.467945 11.251900
-1.303030 0.181818 -2.447232 10.986789
-1.303030 0.252525 -2.416521 10.691681
-1.303030 0.323232 -2.375811 10.366577
-1.303030 0.393939 -2.325102 10.011475
-1.303030 0.464646 -2.264394 9.626376
-1.303030 0.535354 -2.193687 9.211281
-1.303030 0.606061 -2.112981 8.766188
-1.303030 0.676768 -2.022276 8.291098
-1.303030 0.747475 -1.921572 7.786012
-1.303030 0.818182 -1.810869 7.250929
-1.303030 0.888889 -1.690167 6.685848
-1.303030 0.959596 -1.559466 6.090771
-1.303030 1.030303 -1.418766 5.465697
-1.303030 1.101010 -1.268067 4.810626
-1.303030 1.171717 -1.107369 4.125558
-1.303030 1.242424 -0.936672 3.410492
-1.303030 1.313131 -0.755976 2.665431
-1.303030 1.383838 -0.565282 1.890372
-1.303030 1.454545 -0.364588 1.085316
-1.303030 1.525253 -0.153895 0.250263
-1.303030 1.595960 0.066797 -0.614787
-1.303030 1.666667 0.297488 -1.509833
-1.303030 1.737374 0.538177 -2.434877
-1.303030 1.808081 0.788866 -3.389918
-1.303030 1.878788 1.049554 -4.374955
-1.303030 1.949495 1.320240 -5.389989
-1.303030 2.020202 1.600926 -6.435021
-1.303030 2.090909 1.891611 -7.510049
-1.303030 2.161616 2.192294 -8.615074
-1.303030 2.232323 2.502977 -9.750097
-1.303030 2.303030 2.823658 -10.915116
-1.303030 2.373737 3.154339 -12.110132
-1.303030 2.444444 3.495018 -13.335145
-1.303030 2.515152 3.845697 -14.590155
-1.303030 2.585859 4.206374 -15.875162
-1.303030 2.656566 4.577051 -17.190165
-1.303030 2.727273 4.957726 -18.535166
-1.303030 2.797980 5.348401 -19.910164
-1.303030 2.868687 5.749074 -21.315158
-1.303030 2.939394 6.159747 -22.750150
-1.303030 3.010101 6.580418 -24.215138
-1.303030 3.080808 7.011088 -25.710124
-1.303030 3.151515 7.451758 -27.235106
-1.303030 3.222222 7.902426 -28.790086
-1.303030 3.292929 8.363093 -30.375062
-1.303030 3.363636 8.833759 -31.990035
-1.303030 3.434343 9.314425 -33.635005
-1.303030 3.505051 9.805089 -35.309972
-1.303030 3.575758 10.305752 -37.014936
-1.303030 3.646465 10.816414 -38.749897
-1.303030 3.717172 11.337075 -40.514855
-1.303030 3.787879 11.867735 -42.309810
-1.303030 3.858586 12.408395 -44.134762
-1.303030 3.929293 12.959053 -45.989711
-1.303030 4.000000 13.519710 -47.874656

-1.232323 -3.000000 6.234934 -7.643385
-1.232323 -2.929293 5.815691 -6.583402
-1.232323 -2.858586 5.406448 -5.553416
-1.232323 -2.787879 5.007203 -4.553427
-1.232323 -2.717172 4.617957 -3.583435
-1.232323 -2.646465 4.238710 -2.643440
-1.232323 -2.575758 3.869461 -1.733442
-1.232323 -2.505051 3.510212 -0.853441
-1.232323 -2.434343 3.160962 -0.003437
-1.232323 -2.363636 2.821711 0.816570
-1.232323 -2.292929 2.492459 1.606581
-1.232323 -2.222222 2.173206 2.366594
-1.232323 -2.151515 1.863952 3.096610
-1.232323 -2.080808 1.564697 3.796630
-1.232323 -2.010101 1.275440 4.466653
-1.232323 -1.939394 0.996183 5.106678
-1.232323 -1.868687 0.726925 5.716707
-1.232323 -1.797980 0.467666 6.296739
-1.232323 -1.727273 0.218405 6.846774
-1.232323 -1.656566 -0.020856 7.366811
-1.232323 -1.585859 -0.250118 7.856852
-1.232323 -1.515152 -0.469381 8.316896
-1.232323 -1.444444 -0.678646 8.746943
-1.232323 -1.373737 -0.877911 9.146994
-1.232323 -1.303030 -1.067178 9.517047
-1.232323 -1.232323 -1.246445 9.857103
-1.232323 -1.161616 -1.415713 10.167162
-1.232323 -1.090909 -1.574983 10.447225
-1.232323 -1.020202 -1.724253 10.697290
-1.232323 -0.949495 -1.863525 10.917359
-1.232323 -0.878788 -1.992797 11.107430
-1.232323 -0.808081 -2.112071 11.267505
-1.232323 -0.737374 -2.221346 11.397582
-1.232323 -0.666667 -2.320621 11.497663
-1.232323 -0.595960 -2.409898 11.567747
-1.232323 -0.525253 -2.489175 11.607834
-1.232323 -0.454545 -2.558454 11.617924
-1.232323 -0.383838 -2.617734 11.598017
-1.232323 -0.313131 -2.667014 11.548113
-1.232323 -0.242424 -2.706296 11.468212
-1.232323 -0.171717 -2.735579 11.358314
-1.232323 -0.101010 -2.754863 11.218419
-1.232323 -0.030303 -2.764147 11.048527
-1.232323 0.040404 -2.763433 10.848639
-1.232323 0.111111 -2.752720 10.618753
-1.232323 0.181818 -2.732008 10.358871
-1.232323 0.252525 -2.701297 10.068991
-1.232323 0.323232 -2.660586 9.749115
-1.232323 0.393939 -2.609877 9.399241
-1.232323 0.464646 -2.549169 9.019371
-1.232323 0.535354 -2.478462 8.609504
-1.232323 0.606061 -2.397756 8.169640
-1.232323 0.676768 -2.307051 7.699779
-1.232323 0.747475 -2.206347 7.199921
-1.232323 0.818182 -2.095644 6.670066
-1.232323 0.888889 -1.974942 6.110214
-1.232323 0.959596 -1.844241 5.520365
-1.232323 1.030303 -1.703541 4.900519
-1.232323 1.101010 -1.552842 4.250676
-1.232323 1.171717 -1.392144 3.570837
-1.232323 1.242424 -1.221448 2.861000
-1.232323 1.313131 -1.040752 2.121166
-1.232323 1.383838 -0.850057 1.351336
-1.232323 1.454545 -0.649363 0.551509
-1.232323 1.525253 -0.438670 -0.278316
-1.232323 1.595960 -0.217979 -1.138137
-1.232323 1.666667 0.012712 -2.027955
-1.232323 1.737374 0.253402 -2.947771
-1.232323 1.808081 0.504091 -3.897583
-1.232323 1.878788 0.764778 -4.877392
-1.232323 1.949495 1.035465 -5.887198
-1.232323 2.020202 1.316151 -6.927001
-1.232323 2.090909 1.606835 -7.996801
-1.232323 2.161616 1.907519 -9.096598
-1.232323 2.232323 2.218201 -10.226391
-1.232323 2.303030 2.538883 -11.386182
-1.232323 2.373737 2.869564 -12.575970
-1.232323 2.444444 3.210243 -13.795754
-1.232323 2.515152 3.560922 -15.045536
-1.232323 2.585859 3.921599 -16.325314
-1.232323 2.656566 4.292275 -17.635090
-1.232323 2.727273 4.672951 -18.974862
-1.232323 2.797980 5.063625 -20.344631
-1.232323 2.868687 5.464299 -21.744397
-1.232323 2.939394 5.874971 -23.174161
-1.232323 3.010101 6.295642 -24.633921
-1.232323 3.080808 6.726313 -26.123678
-1.232323 3.151515 7.166982 -27.643432
-1.232323 3.222222 7.617650 -29.193183
-1.232323 3.292929 8.078318 -30.772930
-1.232323 3.363636 8.548984 -32.382675
-1.232323 3.434343 9.029649 -34.022417
-1.232323 3.505051 9.520313 -35.692156
-1.232323 3.575758 10.020977 -37.391891
-1.232323 3.646465 10.531639 -39.121624
-1.232323 3.717172 11.052300 -40.881353
-1.232323 3.787879 11.582960 -42.671080
-1.232323 3.858586 12.123619 -44.490803
-1.232323 3.929293 12.674277 -46.340523
-1.232323 4.000000 13.234934 -48.220241

-1.161616 -3.000000 5.936589 -8.491562
-1.161616 -2.929293 5.517346 -7.426234
-1.161616 -2.858586 5.108102 -6.390902
-1.161616 -2.787879 4.708857 -5.385567
-1.161616 -2.717172 4.319611 -4.410230
-1.161616 -2.646465 3.940364 -3.464889
-1.161616 -2.575758 3.571116 -2.549545
-1.161616 -2.505051 3.211867 -1.664198
-1.161616 -2.434343 2.862617 -0.808848
-1.161616 -2.363636 2.523366 0.016505
-1.161616 -2.292929 2.194113 0.811861
-1.161616 -2.222222 1.874860 1.577220
-1.161616 -2.151515 1.565606 2.312582
-1.161616 -2.080808 1.266351 3.017947
-1.161616 -2.010101 0.977095 3.693316
-1.161616 -1.939394 0.697838 4.338687
-1.161616 -1.868687 0.428579 4.954061
-1.161616 -1.797980 0.169320 5.539439
-1.161616 -1.727273 -0.079940 6.094820
-1.161616 -1.656566 -0.319202 6.620203
-1.161616 -1.585859 -0.548464 7.115590
-1.161616 -1.515152 -0.767727 7.580980
-1.161616 -1.444444 -0.976992 8.016372
-1.161616 -1.373737 -1.176257 8.421768
-1.161616 -1.303030 -1.365523 8.797167
-1.161616 -1.232323 -1.544791 9.142569
-1.161616 -1.161616 -1.714059 9.457974
-1.161616 -1.090909 -1.873329 9.743382
-1.161616 -1.020202 -2.022599 9.998794
-1.161616 -0.949495 -2.161871 10.224208
-1.161616 -0.878788 -2.291143 10.419625
-1.161616 -0.808081 -2.410417 10.585045
-1.161616 -0.737374 -2.519691 10.720469
-1.161616 -0.666667 -2.618967 10.825895
-1.161616 -0.595960 -2.708244 10.901325
-1.161616 -0.525253 -2.787521 10.946757
-1.161616 -0.454545 -2.856800 10.962193
-1.161616 -0.383838 -2.916079 10.947632
-1.161616 -0.313131 -2.965360 10.903074
-1.161616 -0.242424 -3.004642 10.828518
-1.161616 -0.171717 -3.033925 10.723966
-1.161616 -0.101010 -3.053208 10.589417
-1.161616 -0.030303 -3.062493 10.424871
-1.161616 0.040404 -3.061779 10.230328
-1.161616 0.111111 -3.051066 10.005789
-1.161616 0.181818 -3.030353 9.751252
-1.161616 0.252525 -2.999642 9.466718
-1.161616 0.323232 -2.958932 9.152187
-1.161616 0.393939 -2.908223 8.807660
-1.161616 0.464646 -2.847515 8.433135
-1.161616 0.535354 -2.776808 8.028614
-1.161616 0.606061 -2.696102 7.594095
-1.161616 0.676768 -2.605397 7.129580
-1.161616 0.747475 -2.504693 6.635068
-1.161616 0.818182 -2.393990 6.110558
-1.161616 0.888889 -2.273288 5.556052
-1.161616 0.959596 -2.142587 4.971549
-1.161616 1.030303 -2.001887 4.357049
-1.161616 1.101010 -1.851188 3.712552
-1.161616 1.171717 -1.690490 3.038058
-1.161616 1.242424 -1.519793 2.333567
-1.161616 1.313131 -1.339098 1.599079
-1.161616 1.383838 -1.148403 0.834595
-1.161616 1.454545 -0.947709 0.040113
-1.161616 1.525253 -0.737016 -0.784366
-1.161616 1.595960 -0.516324 -1.638841
-1.161616 1.666667 -0.285634 -2.523314
-1.161616 1.737374 -0.044944 -3.437783
-1.161616 1.808081 0.205745 -4.382250
-1.161616 1.878788 0.466433 -5.356713
-1.161616 1.949495 0.737119 -6.361173
-1.161616 2.020202 1.017805 -7.395631
-1.161616 2.090909 1.308489 -8.460085
-1.161616 2.161616 1.609173 -9.554536
-1.161616 2.232323 1.919856 -10.678984
-1.161616 2.303030 2.240537 -11.833429
-1.161616 2.373737 2.571218 -13.017871
-1.161616 2.444444 2.911897 -14.232309
-1.161616 2.515152 3.262576 -15.476745
-1.161616 2.585859 3.623253 -16.751178
-1.161616 2.656566 3.993930 -18.055608
-1.161616 2.727273 4.374605 -19.390034
-1.161616 2.797980 4.765280 -20.754458
-1.161616 2.868687 5.165953 -22.148878
-1.161616 2.939394 5.576625 -23.573296
-1.161616 3.010101 5.997297 -25.027710
-1.161616 3.080808 6.427967 -26.512121
-1.161616 3.151515 6.868636 -28.026530
-1.161616 3.222222 7.319305 -29.570935
-1.161616 3.292929 7.779972 -31.145337
-1.161616 3.363636 8.250638 -32.749736
-1.161616 3.434343 8.731303 -34.384132
-1.161616 3.505051 9.221968 -36.048525
-1.161616 3.575758 9.722631 -37.742915
-1.161616 3.646465 10.233293 -39.467302
-1.161616 3.717172 10.753954 -41.221685
-1.161616 3.787879 11.284614 -43.006066
-1.161616 3.858586 11.825273 -44.820444
-1.161616 3.929293 12.375932 -46.664818
-1.161616 4.000000 12.936589 -48.539190

-1.090909 -3.000000 5.625318 -9.325706
-1.090909 -2.929293 5.206075 -8.254891
-1.090909 -2.858586 4.796831 -7.214074
-1.090909 -2.787879 4.397586 -6.203253
-1.090909 -2.717172 4.008340 -5.222429
-1.090909 -2.646465 3.629093 -4.271601
-1.090909 -2.575758 3.259845 -3.350771
-1.090909 -2.505051 2.900596 -2.459938
-1.090909 -2.434343 2.551346 -1.599102
-1.090909 -2.363636 2.212094 -0.768263
-1.090909 -2.292929 1.882842 0.032580
-1.090909 -2.222222 1.563589 0.803425
-1.090909 -2.151515 1.254335 1.544274
-1.090909 -2.080808 0.955080 2.255125
-1.090909 -2.010101 0.665824 2.935980
-1.090909 -1.939394 0.386566 3.586838
-1.090909 -1.868687 0.117308 4.207699
-1.090909 -1.797980 -0.141951 4.798562
-1.090909 -1.727273 -0.391211 5.359429
-1.090909 -1.656566 -0.630473 5.890299
-1.090909 -1.585859 -0.859735 6.391172
-1.090909 -1.515152 -1.078998 6.862048
-1.090909 -1.444444 -1.288263 7.302927
-1.090909 -1.373737 -1.487528 7.713810
-1.090909 -1.303030 -1.676794 8.094695
-1.090909 -1.232323 -1.856062 8.445583
-1.090909 -1.161616 -2.025330 8.766475
-1.090909 -1.090909 -2.184600 9.057369
-1.090909 -1.020202 -2.333870 9.318266
-1.090909 -0.949495 -2.473142 9.549167
-1.090909 -0.878788 -2.602414 9.750071
-1.090909 -0.808081 -2.721688 9.920977
-1.090909 -0.737374 -2.830962 10.061887
-1.090909 -0.666667 -2.930238 10.172800
-1.090909 -0.595960 -3.019515 10.253716
-1.090909 -0.525253 -3.098792 10.304635
-1.090909 -0.454545 -3.168071 10.325557
-1.090909 -0.383838 -3.227351 10.316482
-1.090909 -0.313131 -3.276631 10.277410
-1.090909 -0.242424 -3.315913 10.208341
-1.090909 -0.171717 -3.345196 10.109275
-1.090909 -0.101010 -3.364479 9.980212
-1.090909 -0.030303 -3.373764 9.821153
-1.090909 0.040404 -3.373050 9.632096
-1.090909 0.111111 -3.362337 9.413043
-1.090909 0.181818 -3.341625 9.163992
-1.090909 0.252525 -3.310913 8.884945
-1.090909 0.323232 -3.270203 8.575900
-1.090909 0.393939 -3.219494 8.236859
-1.090909 0.464646 -3.158786 7.867821
-1.090909 0.535354 -3.088079 7.468786
-1.090909 0.606061 -3.007373 7.039754
-1.090909 0.676768 -2.916668 6.580725
-1.090909 0.747475 -2.815964 6.091699
-1.090909 0.818182 -2.705261 5.572676
-1.090909 0.888889 -2.584559 5.023656
-1.090909 0.959596 -2.453858 4.444639
-1.090909 1.030303 -2.313158 3.835625
-1.090909 1.101010 -2.162459 3.196615
-1.090909 1.171717 -2.001761 2.527607
-1.090909 1.242424 -1.831064 1.828602
-1.090909 1.313131 -1.650369 1.099601
-1.090909 1.383838 -1.459674 0.340603
-1.090909 1.454545 -1.258980 -0.448393
-1.090909 1.525253 -1.048287 -1.267385
-1.090909 1.595960 -0.827595 -2.116374
-1.090909 1.666667 -0.596905 -2.995361
-1.090909 1.737374 -0.356215 -3.904344
-1.090909 1.808081 -0.105526 -4.843324
-1.090909 1.878788 0.155161 -5.812301
-1.090909 1.949495 0.425848 -6.811275
-1.090909 2.020202 0.706534 -7.840246
-1.090909 2.090909 0.997218 -8.899213
-1.090909 2.161616 1.297902 -9.988178
-1.090909 2.232323 1.608585 -11.107140
-1.090909 2.303030 1.929266 -12.256099
-1.090909 2.373737 2.259947 -13.435054
-1.090909 2.444444 2.600626 -14.644007
-1.090909 2.515152 2.951305 -15.882956
-1.090909 2.585859 3.311982 -17.151903
-1.090909 2.656566 3.682659 -18.450846
-1.090909 2.727273 4.063334 -19.779786
-1.090909 2.797980 4.454009 -21.138723
-1.090909 2.868687 4.854682 -22.527657
-1.090909 2.939394 5.265354 -23.946589
-1.090909 3.010101 5.686026 -25.395517
-1.090909 3.080808 6.116696 -26.874442
-1.090909 3.151515 6.557365 -28.383363
-1.090909 3.222222 7.008034 -29.922282
-1.090909 3.292929 7.468701 -31.491198
-1.090909 3.363636 7.939367 -33.090111
-1.090909 3.434343 8.420032 -34.719021
-1.090909 3.505051 8.910697 -36.377927
-1.090909 3.575758 9.411360 -38.066831
-1.090909 3.646465 9.922022 -39.785731
-1.090909 3.717172 10.442683 -41.534629
-1.090909 3.787879 10.973343 -43.313523
-1.090909 3.858586 11.514002 -45.122414
-1.090909 3.929293 12.064661 -46.961302
-1.090909 4.000000 12.625318 -48.830188

-1.020202 -3.000000 5.301881 -10.146774
-1.020202 -2.929293 4.882638 -9.070310
-1.020202 -2.858586 4.473394 -8.023842
-1.020202 -2.787879 4.074149 -7.007372
-1.020202 -2.717172 3.684903 -6.020898
-1.020202 -2.646465 3.305656 -5.064422
-1.020202 -2.575758 2.936408 -4.137942
-1.020202 -2.505051 2.577159 -3.241460
-1.020202 -2.434343 2.227909 -2.374974
-1.020202 -2.363636 1.888658 -1.538485
-1.020202 -2.292929 1.559406 -0.731993
-1.020202 -2.222222 1.240152 0.044502
-1.020202 -2.151515 0.930898 0.791000
-1.020202 -2.080808 0.631643 1.507501
-1.020202 -2.010101 0.342387 2.194005
-1.020202 -1.939394 0.063130 2.850512
-1.020202 -1.868687 -0.206129 3.477022
-1.020202 -1.797980 -0.465388 4.073535
-1.020202 -1.727273 -0.714648 4.640052
-1.020202 -1.656566 -0.953909 5.176571
-1.020202 -1.585859 -1.183172 5.683094
-1.020202 -1.515152 -1.402435 6.159619
-1.020202 -1.444444 -1.611699 6.606148
-1.020202 -1.373737 -1.810965 7.022679
-1.020202 -1.303030 -2.000231 7.409214
-1.020202 -1.232323 -2.179499 7.765752
-1.020202 -1.161616 -2.348767 8.092293
-1.020202 -1.090909 -2.508037 8.388837
-1.020202 -1.020202 -2.657307 8.655384
-1.020202 -0.949495 -2.796579 8.891934
-1.020202 -0.878788 -2.925851 9.098487
-1.020202 -0.808081 -3.045125 9.275043
-1.020202 -0.737374 -3.154399 9.421602
-1.020202 -0.666667 -3.253675 9.538164
-1.020202 -0.595960 -3.342951 9.624730
-1.020202 -0.525253 -3.422229 9.681298
-1.020202 -0.454545 -3.491508 9.707869
-1.020202 -0.383838 -3.550787 9.704444
-1.020202 -0.313131 -3.600068 9.671022
-1.020202 -0.242424 -3.639350 9.607602
-1.020202 -0.171717 -3.668632 9.514186
-1.020202 -0.101010 -3.687916 9.390773
-1.020202 -0.030303 -3.697201 9.237362
-1.020202 0.040404 -3.696487 9.053955
-1.020202 0.111111 -3.685773 8.840551
-1.020202 0.181818 -3.665061 8.597150
-1.020202 0.252525 -3.634350 8.323752
-1.020202 0.323232 -3.593640 8.020357
-1.020202 0.393939 -3.542931 7.686965
-1.020202 0.464646 -3.482223 7.323577
-1.020202 0.535354 -3.411516 6.930191
-1.020202 0.606061 -3.330810 6.506808
-1.020202 0.676768 -3.240105 6.053429
-1.020202 0.747475 -3.139401 5.570052
-1.020202 0.818182 -3.028698 5.056679
-1.020202 0.888889 -2.907996 4.513308
-1.020202 0.959596 -2.777295 3.939941
-1.020202 1.030303 -2.636595 3.336577
-1.020202 1.101010 -2.485896 2.703216
-1.020202 1.171717 -2.325198 2.039857
-1.020202 1.242424 -2.154501 1.346502
-1.020202 1.313131 -1.973805 0.623150
-1.020202 1.383838 -1.783110 -0.130199
-1.020202 1.454545 -1.582417 -0.913545
-1.020202 1.525253 -1.371724 -1.726887
-1.020202 1.595960 -1.151032 -2.570227
-1.020202 1.666667 -0.920341 -3.443564
-1.020202 1.737374 -0.679652 -4.346898
-1.020202 1.808081 -0.428963 -5.280228
-1.020202 1.878788 -0.168275 -6.243556
-1.020202 1.949495 0.102411 -7.236880
-1.020202 2.020202 0.383097 -8.260202
-1.020202 2.090909 0.673782 -9.313520
-1.020202 2.161616 0.974465 -10.396835
-1.020202 2.232323 1.285148 -11.510148
-1.020202 2.303030 1.605829 -12.653457
-1.020202 2.373737 1.936510 -13.826763
-1.020202 2.444444 2.277189 -15.030066
-1.020202 2.515152 2.627868 -16.263366
-1.020202 2.585859 2.988545 -17.526663
-1.020202 2.656566 3.359222 -18.819957
-1.020202 2.727273 3.739897 -20.143248
-1.020202 2.797980 4.130572 -21.496535
-1.020202 2.868687 4.531245 -22.879820
-1.020202 2.939394 4.941918 -24.293102
-1.020202 3.010101 5.362589 -25.736380
-1.020202 3.080808 5.793259 -27.209656
-1.020202 3.151515 6.233929 -28.712928
-1.020202 3.222222 6.684597 -30.246198
-1.020202 3.292929 7.145264 -31.809464
-1.020202 3.363636 7.615930 -33.402727
-1.020202 3.434343 8.096596 -35.025987
-1.020202 3.505051 8.587260 -36.679245
-1.020202 3.575758 9.087923 -38.362499
-1.020202 3.646465 9.598585 -40.075750
-1.020202 3.717172 10.119246 -41.818998
-1.020202 3.787879 10.649907 -43.592243
-1.020202 3.858586 11.190566 -45.395484
-1.020202 3.929293 11.741224 -47.228723
-1.020202 4.000000 12.301881 -49.091959

-0.949495 -3.000000 4.967149 -10.955688
-0.949495 -2.929293 4.547906 -9.873389
-0.949495 -2.858586 4.138662 -8.821087
-0.949495 -2.787879 3.739417 -7.798783
-0.949495 -2.717172 3.350171 -6.806475
-0.949495 -2.646465 2.970924 -5.844164
-0.949495 -2.575758 2.601676 -4.911850
-0.949495 -2.505051 2.242427 -4.009533
-0.949495 -2.434343 1.893177 -3.137213
-0.949495 -2.363636 1.553926 -2.294890
-0.949495 -2.292929 1.224674 -1.482564
-0.949495 -2.222222 0.905420 -0.700234
-0.949495 -2.151515 0.596166 0.052098
-0.949495 -2.080808 0.296911 0.774433
-0.949495 -2.010101 0.007655 1.466772
-0.949495 -1.939394 -0.271602 2.129113
-0.949495 -1.868687 -0.540861 2.761458
-0.949495 -1.797980 -0.800120 3.363805
-0.949495 -1.727273 -1.049380 3.936156
-0.949495 -1.656566 -1.288641 4.478510
-0.949495 -1.585859 -1.517904 4.990867
-0.949495 -1.515152 -1.737167 5.473227
-0.949495 -1.444444 -1.946431 5.925589
-0.949495 -1.373737 -2.145697 6.347955
-0.949495 -1.303030 -2.334963 6.740324
-0.949495 -1.232323 -2.514231 7.102697
-0.949495 -1.161616 -2.683499 7.435072
-0.949495 -1.090909 -2.842769 7.737450
-0.949495 -1.020202 -2.992039 8.009831
-0.949495 -0.949495 -3.131311 8.252216
-0.949495 -0.878788 -3.260583 8.464603
-0.949495 -0.808081 -3.379857 8.646993
-0.949495 -0.737374 -3.489131 8.799387
-0.949495 -0.666667 -3.588407 8.921784
-0.949495 -0.595960 -3.677683 9.014183
-0.949495 -0.525253 -3.756961 9.076586
-0.949495 -0.454545 -3.826240 9.108992
-0.949495 -0.383838 -3.885519 9.111401
-0.949495 -0.313131 -3.934800 9.083812
-0.949495 -0.242424 -3.974082 9.026227
-0.949495 -0.171717 -4.003364 8.938645
-0.949495 -0.101010 -4.022648 8.821067
-0.949495 -0.030303 -4.031933 8.673491
-0.949495 0.040404 -4.031219 8.495918
-0.949495 0.111111 -4.020506 8.288348
-0.949495 0.181818 -3.999793 8.050781
-0.949495 0.252525 -3.969082 7.783218
-0.949495 0.323232 -3.928372 7.485657
-0.949495 0.393939 -3.877663 7.158100
-0.949495 0.464646 -3.816955 6.800545
-0.949495 0.535354 -3.746248 6.412994
-0.949495 0.606061 -3.665542 5.995446
-0.949495 0.676768 -3.574837 5.547900
-0.949495 0.747475 -3.474133 5.070358
-0.949495 0.818182 -3.363430 4.562819
-0.949495 0.888889 -3.242728 4.025283
-0.949495 0.959596 -3.112027 3.457750
-0.949495 1.030303 -2.971327 2.860220
-0.949495 1.101010 -2.820628 2.232693
-0.949495 1.171717 -2.659930 1.575169
-0.949495 1.242424 -2.489233 0.887649
-0.949495 1.313131 -2.308537 0.170131
-0.949495 1.383838 -2.117843 -0.577384
-0.949495 1.454545 -1.917149 -1.354895
-0.949495 1.525253 -1.706456 -2.162404
-0.949495 1.595960 -1.485764 -2.999909
-0.949495 1.666667 -1.255073 -3.867412
-0.949495 1.737374 -1.014384 -4.764911
-0.949495 1.808081 -0.763695 -5.692407
-0.949495 1.878788 -0.503007 -6.649901
-0.949495 1.949495 -0.232321 -7.637391
-0.949495 2.020202 0.048365 -8.654878
-0.949495 2.090909 0.339050 -9.702362
-0.949495 2.161616 0.639733 -10.779843
-0.949495 2.232323 0.950416 -11.887321
-0.949495 2.303030 1.271097 -13.024796
-0.949495 2.373737 1.601778 -14.192267
-0.949495 2.444444 1.942457 -15.389736
-0.949495 2.515152 2.293136 -16.617202
-0.949495 2.585859 2.653813 -17.874664
-0.949495 2.656566 3.024490 -19.162124
-0.949495 2.727273 3.405165 -20.479580
